"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","NES_sign"
"GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION","GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION","GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION",5,0.645764610442129,1.12114588634867,0.330602354027233,0.694964322729809,0.605187744801159,3047,"tags=80%, list=32%, signal=55%","DHX36/DDX21/DDX1/DDX58","Positive"
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION",5,0.645764610442129,1.12114588634867,0.330602354027233,0.694964322729809,0.605187744801159,3047,"tags=80%, list=32%, signal=55%","DHX36/DDX21/DDX1/DDX58","Positive"
"GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY","GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY","GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY",5,0.645742771909337,1.12110797132389,0.33071774751904,0.694964322729809,0.605187744801159,652,"tags=20%, list=7%, signal=19%","TENT2","Positive"
"GOBP_LOCOMOTOR_RHYTHM","GOBP_LOCOMOTOR_RHYTHM","GOBP_LOCOMOTOR_RHYTHM",9,0.584483017507133,1.11666921443623,0.330421052631579,0.694964322729809,0.605187744801159,1644,"tags=33%, list=17%, signal=28%","ID2/NCOA2/PTEN","Positive"
"GOCC_ESCRT_I_COMPLEX","GOCC_ESCRT_I_COMPLEX","GOCC_ESCRT_I_COMPLEX",8,0.594290852840672,1.11431014382287,0.330125120307988,0.694964322729809,0.605187744801159,2592,"tags=50%, list=27%, signal=37%","VPS28/UBAP1/TSG101/MVB12A","Positive"
"GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY",18,0.527382252115866,1.09568686887507,0.330753768844221,0.694964322729809,0.605187744801159,2423,"tags=39%, list=25%, signal=29%","MKKS/TMED2/BCAS3/ARFGEF1/ARRB2/ARL2/HRAS","Positive"
"GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT","GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT","GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT",19,0.524191471252872,1.09357753267898,0.330086362723438,0.694964322729809,0.605187744801159,4037,"tags=68%, list=42%, signal=40%","GSTO1/HIPK2/VPS35/VTI1A/JSRP1/GAA/DMD/ITPR1/VPS54/MAP1A/CLN8/TNNI2/GIGYF2","Positive"
"GOMF_POLY_PURINE_TRACT_BINDING","GOMF_POLY_PURINE_TRACT_BINDING","GOMF_POLY_PURINE_TRACT_BINDING",21,0.517582259199176,1.08898633841672,0.330224628961091,0.694964322729809,0.605187744801159,3417,"tags=57%, list=36%, signal=37%","HNRNPDL/EIF4A3/PAN3/ATXN1/HNRNPU/KHDRBS1/DDX1/DAZAP1/PABPC1/PABPC4/TIA1/PPIE","Positive"
"GOMF_DNA_SECONDARY_STRUCTURE_BINDING","GOMF_DNA_SECONDARY_STRUCTURE_BINDING","GOMF_DNA_SECONDARY_STRUCTURE_BINDING",25,0.50934790176888,1.08572681559425,0.330830830830831,0.694964322729809,0.605187744801159,512,"tags=16%, list=5%, signal=15%","HMGB1/HMGA1/HMGB2/RAD51B","Positive"
"GOBP_MEMBRANE_BIOGENESIS","GOBP_MEMBRANE_BIOGENESIS","GOBP_MEMBRANE_BIOGENESIS",48,0.481133869506366,1.06552943383333,0.331266873312669,0.695687909782425,0.605817857746842,3293,"tags=48%, list=34%, signal=32%","ANXA2/BANF1/PICALM/S100A10/CHMP2A/CHMP1B/CHMP4A/CHMP2B/CHMP5/UBE2I/PTEN/SERINC1/FLOT1/CHMP3/CHMP4B/DMKN/STX4/CAV2/NSFL1C/REEP4/VPS4A/ANKLE2/CHMP1A","Positive"
"GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY","GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY","GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY",6,0.626290520270703,1.12198497980836,0.331475702184574,0.695741761203102,0.605864752556788,2016,"tags=50%, list=21%, signal=40%","B3GNT5/B3GNT2/B3GNT7","Positive"
"GOBP_REGULATION_OF_MYOBLAST_FUSION","GOBP_REGULATION_OF_MYOBLAST_FUSION","GOBP_REGULATION_OF_MYOBLAST_FUSION",10,0.572592459715254,1.11123961787673,0.331391114348143,0.695741761203102,0.605864752556788,2167,"tags=50%, list=23%, signal=39%","SCGB3A1/FLOT1/CAPN2/CD53/RIPOR2","Positive"
"GOBP_NADH_REGENERATION","GOBP_NADH_REGENERATION","GOBP_NADH_REGENERATION",8,0.593596066096191,1.1130074013804,0.332263928991552,0.697203537187797,0.607137694033996,1971,"tags=38%, list=21%, signal=30%","ENO1/PFKL/FOXK2","Positive"
"GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS","GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS","GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS",21,0.516979545108639,1.08771823581293,0.332430806257521,0.697361061676921,0.607274869263292,3612,"tags=62%, list=38%, signal=39%","AUP1/STUB1/SDF2L1/CLPP/FBXL17/RNF5/DERL1/UFD1/BAG6/TOR1A/UBE2W/LONP1/VCP","Positive"
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",49,0.480050039487166,1.06430368496015,0.332566743325667,0.697453611899992,0.607355463703826,1582,"tags=24%, list=16%, signal=21%","MYDGF/HMGB1/STAT3/CYBA/HMOX1/HMGB2/AKT3/HIF1A/MDK/PDCD6/EMC10/JUN","Positive"
"GOMF_STEROID_DEHYDROGENASE_ACTIVITY","GOMF_STEROID_DEHYDROGENASE_ACTIVITY","GOMF_STEROID_DEHYDROGENASE_ACTIVITY",21,0.516932416980217,1.08761907884398,0.332731648616125,0.697606845953101,0.607488902742342,2147,"tags=33%, list=22%, signal=26%","HSD17B11/AKR1C3/AKR1C2/HSD17B10/HSD17B12/HSD17B14/HSD3B7","Positive"
"GOBP_UTERUS_DEVELOPMENT","GOBP_UTERUS_DEVELOPMENT","GOBP_UTERUS_DEVELOPMENT",7,0.606579915829693,1.11393145750979,0.33307976526842,0.697748587424136,0.607612333828507,1541,"tags=43%, list=16%, signal=36%","ASH1L/RBP4/NIPBL","Positive"
"GOCC_RIBONUCLEASE_P_COMPLEX","GOCC_RIBONUCLEASE_P_COMPLEX","GOCC_RIBONUCLEASE_P_COMPLEX",13,0.551099258870747,1.10440469459243,0.333061141165663,0.697748587424136,0.607612333828507,2730,"tags=62%, list=28%, signal=44%","HSD17B10/POP7/TRMT10C/POP5/PRORP/POP4/RPP25/RPP30","Positive"
"GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",20,0.519640872195718,1.08961732781092,0.333132651013446,0.697748587424136,0.607612333828507,1529,"tags=20%, list=16%, signal=17%","IL6ST/STAT3/PDCD10/ITGB1BP1","Positive"
"GOCC_NUCLEAR_PORE","GOCC_NUCLEAR_PORE","GOCC_NUCLEAR_PORE",65,0.469683470060738,1.05651768997393,0.333166683331667,0.697748587424136,0.607612333828507,3725,"tags=58%, list=39%, signal=36%","RAN/RANBP1/SUMO1/ENY2/RGPD8/TPR/CHMP2A/CHMP1B/KPNB1/RGPD5/CHMP4A/CHMP2B/NUP98/CHMP5/NUP153/SEC13/CHMP3/CHMP4B/AGFG1/NUTF2/PCID2/EIF5A/MAD2L1/MVP/NUP62/RAE1/CETN2/AAAS/NXT1/CHMP1A/NUP214/RGPD4/MYO1C/NUP37/RANBP3/IPO7/CETN3/RGPD3","Positive"
"GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY","GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY","GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY",16,0.533963469731882,1.09636818016345,0.333972741039879,0.699243919773682,0.608914496806882,999,"tags=19%, list=10%, signal=17%","CALR/AKR1C3/SNW1","Positive"
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",11,0.564318612138085,1.10717623126089,0.335399235616155,0.702037088382562,0.611346839527177,1740,"tags=27%, list=18%, signal=22%","FKBP1A/SNX6/ENG","Positive"
"GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS","GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS","GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS",6,0.62368289453748,1.1173134786265,0.336379848417298,0.702558927705635,0.611801266830494,161,"tags=17%, list=2%, signal=16%","BAX","Positive"
"GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS","GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS","GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS",6,0.62368289453748,1.1173134786265,0.336379848417298,0.702558927705635,0.611801266830494,161,"tags=17%, list=2%, signal=16%","BAX","Positive"
"GOBP_CYTOPLASMIC_TRANSLATIONAL_ELONGATION","GOBP_CYTOPLASMIC_TRANSLATIONAL_ELONGATION","GOBP_CYTOPLASMIC_TRANSLATIONAL_ELONGATION",7,0.605094612241488,1.11120382616613,0.336557270158661,0.702558927705635,0.611801266830494,1376,"tags=29%, list=14%, signal=24%","DPH3/CPEB3","Positive"
"GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION","GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION","GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION",7,0.605014797443629,1.11105725320552,0.336665942186481,0.702558927705635,0.611801266830494,288,"tags=14%, list=3%, signal=14%","STAT3","Positive"
"GOMF_NOTCH_BINDING","GOMF_NOTCH_BINDING","GOMF_NOTCH_BINDING",8,0.592528971230437,1.111006571942,0.335792963319431,0.702558927705635,0.611801266830494,1089,"tags=25%, list=11%, signal=22%","SNW1/TCIM","Positive"
"GOBP_REGULATION_OF_RUFFLE_ASSEMBLY","GOBP_REGULATION_OF_RUFFLE_ASSEMBLY","GOBP_REGULATION_OF_RUFFLE_ASSEMBLY",15,0.538281011866958,1.09775596032176,0.336233937063645,0.702558927705635,0.611801266830494,3575,"tags=67%, list=37%, signal=42%","PFN1/EVL/RHOG/DEF8/WDPCP/CORO1C/HRAS/PFN2/FAM98A/RDX","Positive"
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION",18,0.525817806929415,1.09243658496621,0.336582914572864,0.702558927705635,0.611801266830494,1521,"tags=28%, list=16%, signal=23%","ACP5/TREM2/CARD16/SERPINB1/ARRB2","Positive"
"GOMF_HSP90_PROTEIN_BINDING","GOMF_HSP90_PROTEIN_BINDING","GOMF_HSP90_PROTEIN_BINDING",28,0.502004789247523,1.07822595913158,0.336567313462693,0.702558927705635,0.611801266830494,1827,"tags=32%, list=19%, signal=26%","STUB1/PTGES3/CDC37/KPNB1/HIF1A/AHSA1/CHORDC1/STIP1/PPID","Positive"
"GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS","GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS","GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS",44,0.483328487181593,1.06556555910857,0.336366363363664,0.702558927705635,0.611801266830494,3311,"tags=50%, list=34%, signal=33%","HEXB/HEXA/LYZ/FUCA2/GLA/OGA/NEU1/CEMIP2/GUSB/GM2A/MAN1A1/GAA/MAN2A1/EDEM2/CHIT1/GLB1/CTBS/GBA/MAN2C1/PARG/NAGLU/GALC","Positive"
"GOBP_REGULATION_OF_JNK_CASCADE","GOBP_REGULATION_OF_JNK_CASCADE","GOBP_REGULATION_OF_JNK_CASCADE",70,0.467507346937662,1.05506141612692,0.335966403359664,0.702558927705635,0.611801266830494,2830,"tags=37%, list=29%, signal=26%","HMGB1/SDCBP/PYCARD/DNAJA1/PTK2B/PRKN/MAP3K5/ZNF622/HIPK2/ITCH/ULK4/MECOM/DUSP3/APP/IL1B/TRAF3/STK3/HIPK3/SIRPA/COPS5/HRAS/GADD45B/LTBR/GADD45A/MAP4K4/SFRP1","Positive"
"GOBP_ESTABLISHMENT_OF_CELL_POLARITY","GOBP_ESTABLISHMENT_OF_CELL_POLARITY","GOBP_ESTABLISHMENT_OF_CELL_POLARITY",86,0.461155194479523,1.0497064779486,0.336266373362664,0.702558927705635,0.611801266830494,2632,"tags=30%, list=27%, signal=22%","RACK1/HSP90AA1/HSP90AB1/ITGB1/DOCK8/GSN/DYNLT1/FRMD4A/BCAS3/EZR/PTK2B/CYTH1/FSCN1/ARFGEF1/RAP1B/UST/WDPCP/DOCK2/RIPOR2/MAP1B/GSK3B/IFT20/RUFY3/MAD2L1/GBF1/NSFL1C","Positive"
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",22,0.513624235086682,1.08447406484702,0.337006611901423,0.703076688822633,0.612252142756773,683,"tags=23%, list=7%, signal=21%","HSP90AB1/TYROBP/STX3/PICALM/LEPROT","Positive"
"GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING","GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING","GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING",27,0.504507126203487,1.08045792463528,0.337267453490698,0.703427670707123,0.612557784252593,2340,"tags=33%, list=24%, signal=25%","APOE/CD9/SERPING1/PLAU/PTEN/THBD/SERPINE1/CLASP2/PDGFRA","Positive"
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS","GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS","GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS",12,0.554445623667814,1.10202008861843,0.337671654027465,0.703691051849828,0.612787141407433,3261,"tags=58%, list=34%, signal=39%","IDH1/MRPS36/IDH3B/IDH2/GOT2/KYAT3/PHYH","Positive"
"GOCC_GERM_CELL_NUCLEUS","GOCC_GERM_CELL_NUCLEUS","GOCC_GERM_CELL_NUCLEUS",12,0.554415466610278,1.1019601482351,0.337671654027465,0.703691051849828,0.612787141407433,1313,"tags=17%, list=14%, signal=14%","RAN/MARCKS","Positive"
"GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION",5,-0.460649594003748,-1.05652619712808,0.337574850299401,0.703691051849828,0.612787141407433,5187,"tags=100%, list=54%, signal=46%","WWTR1/PROM1/OSR1/LIF","Negative"
"GOBP_RESPONSE_TO_DEXAMETHASONE","GOBP_RESPONSE_TO_DEXAMETHASONE","GOBP_RESPONSE_TO_DEXAMETHASONE",18,0.525528322161392,1.09183515278341,0.337788944723618,0.703742409248657,0.612831864377174,3391,"tags=61%, list=35%, signal=40%","FOXO3/CBX3/SMYD3/PCNA/JAK2/PTAFR/DDIT4/GBA/USP8/PCK2/EIF4E","Positive"
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT","GOBP_OVARIAN_FOLLICLE_DEVELOPMENT","GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",30,0.498724458546699,1.07529345002855,0.338167633526705,0.704338180495984,0.613350672963161,2304,"tags=33%, list=24%, signal=25%","BAX/SOD1/CEBPB/FOXO3/INHBA/IMMP2L/ARRB2/VEGFA/MMP14/BCL2","Positive"
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5",11,0.563317769581678,1.1052126081128,0.33860138415453,0.704468943861355,0.613464544112518,3001,"tags=64%, list=31%, signal=44%","EXOSC8/EXOSC9/EXOSC4/TTC37/EXOSC3/EXOSC5/DIS3L2","Positive"
"GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS","GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS","GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS",33,0.494584626089371,1.07276642164965,0.338366163383662,0.704468943861355,0.613464544112518,2732,"tags=42%, list=28%, signal=30%","TYMP/DPYD/UPP1/DUT/NT5C/GUK1/DGUOK/MBD4/DTYMK/DCTPP1/TYMS/DCTD/RRM2/RRM1","Positive"
"GOBP_FILOPODIUM_ASSEMBLY","GOBP_FILOPODIUM_ASSEMBLY","GOBP_FILOPODIUM_ASSEMBLY",39,0.487339609504634,1.06636366698074,0.338533853385339,0.704468943861355,0.613464544112518,3321,"tags=44%, list=35%, signal=29%","FGD4/SRGAP2/BCAS3/EZR/SRGAP2C/RALA/MIEN1/FSCN1/CAPZB/DOCK11/RHOQ/RIPOR2/SPATA13/CLN3/FGD5/MYO10/FXR1","Positive"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",428,0.430208139942011,1.02332534452778,0.338466153384662,0.704468943861355,0.613464544112518,2211,"tags=25%, list=23%, signal=20%","RACK1/CALM2/HSP90AA1/AKAP13/ENO1/GPNMB/DAB2/IL6ST/TXN/MYDGF/HSP90AB1/SDCBP/CD81/MARCO/MIF/PLAUR/PPIA/PHB/PARK7/RAC1/ZBTB20/PDE8A/JTB/PTPN1/ERP29/AIF1/AMBRA1/CALM3/CALM1/CD74/FBXW7/PTGES3/INHBA/PHB2/PPP2CA/PPP1R15A/XRCC5/CIB1/LIMK2/HDAC2/LMO4/TREM2/PDCD10/HAX1/PTK2B/CKS1B/ILK/SMYD3/CKS2/HIF1A/DDRGK1/ITGA5/MAP3K5/RGCC/FABP3/TCIM/LYN/PIK3R5/PTPRJ/ZNF622/HIPK2/BRAF/STOML2/PIN1/SQSTM1/PECAM1/HBEGF/SLC11A1/SLCO3A1/MAP2K1/RAD50/INSR/RALBP1/FGR/ARL2BP/TERF2IP/IRAK1/SPPL3/ARRB2/ITGB1BP1/APP/CCL5/IL1B/CCDC88A/NIBAN1/CSNK2B/FLOT1/CAPN2/ENG/STK3/TNFRSF1A/CCND1/XRCC6/PDGFC/IL15/FNIP1/WDFY2/MAP2K2/MOB3B/PPP1R7/JAK2/HCLS1/PTAFR/VEGFA/EIF4G1/PTBP1/CCNB1","Positive"
"GOBP_REGULATION_OF_PROTEIN_LIPIDATION","GOBP_REGULATION_OF_PROTEIN_LIPIDATION","GOBP_REGULATION_OF_PROTEIN_LIPIDATION",6,0.622726553832253,1.11560021637501,0.338720463664735,0.704523724533769,0.613512248132009,2766,"tags=67%, list=29%, signal=48%","ATG101/DBI/SVIP/GBA","Positive"
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",9,0.581525869457687,1.11101951018403,0.338947368421053,0.70480268560808,0.613755172578528,2862,"tags=44%, list=30%, signal=31%","TREM2/DNM2/ANK2/GAL","Positive"
"GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY","GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY","GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY",8,0.591420212321487,1.1089276213854,0.339215057213132,0.705166276571142,0.614071794292433,3251,"tags=88%, list=34%, signal=58%","VMA21/TMEM70/OXA1L/TMEM199/TMEM242/FMC1/CCDC115","Positive"
"GOBP_PROTEIN_HETEROOLIGOMERIZATION","GOBP_PROTEIN_HETEROOLIGOMERIZATION","GOBP_PROTEIN_HETEROOLIGOMERIZATION",18,0.525055291990469,1.09085238754096,0.339497487437186,0.705560304944696,0.614414921464548,2792,"tags=44%, list=29%, signal=32%","MAT2A/COL1A2/KRT10/NUDT21/RRM2/TMEM120A/RRM1/FARSA","Positive"
"GOBP_ACTIN_FILAMENT_NETWORK_FORMATION","GOBP_ACTIN_FILAMENT_NETWORK_FORMATION","GOBP_ACTIN_FILAMENT_NETWORK_FORMATION",7,0.604047755833752,1.10928136507956,0.339600086937622,0.705580486974338,0.614432496348042,745,"tags=29%, list=8%, signal=26%","ARPC5/ACTN1","Positive"
"GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",24,0.509489775068257,1.08333372040028,0.33973973973974,0.705677621838409,0.614517083178482,3435,"tags=62%, list=36%, signal=40%","VIM/PPARD/HDAC2/RGCC/COL1A1/SERPINH1/RUNX1/ARRB2/ENG/LARP6/F2R/ITGA2/EMILIN1/RCN3/TGFB1","Positive"
"GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE","GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE","GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE",6,0.621922296011771,1.11415940709358,0.340057958091841,0.706145502915699,0.61492452264658,1877,"tags=50%, list=20%, signal=40%","SSB/YBX1/DDX1","Positive"
"GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE","GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE","GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE",9,0.581056679859896,1.11012311189034,0.340210526315789,0.706269242387192,0.615032277259654,2206,"tags=44%, list=23%, signal=34%","P4HB/PRDX4/EGLN3/EGLN2","Positive"
"GOBP_THYMUS_DEVELOPMENT","GOBP_THYMUS_DEVELOPMENT","GOBP_THYMUS_DEVELOPMENT",25,0.507418404635016,1.0816138963664,0.34034034034034,0.706345689952247,0.615098849208714,2304,"tags=36%, list=24%, signal=27%","SOD1/CITED2/MAFB/LMO4/PRDX2/MAP2K1/JARID2/ASXL1/BCL2","Positive"
"GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE","GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE","GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE",28,0.50135302442527,1.07682607258537,0.340468093618724,0.706417820029453,0.615161661409756,1805,"tags=29%, list=19%, signal=23%","HSPD1/DNAJC15/ROMO1/TIMM17A/TOMM20/TOMM40/TIMM17B/DNAJC19","Positive"
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION","GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION","GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION",13,0.548738266356258,1.09967325796839,0.340614473818516,0.706528548095425,0.61525808545102,2185,"tags=38%, list=23%, signal=30%","KDM4C/MACROH2A1/JARID2/SMARCB1/DNMT1","Positive"
"GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION",112,0.453064833663102,1.04263712371185,0.340865913408659,0.706857078419922,0.615544175714474,3437,"tags=43%, list=36%, signal=28%","APOE/GLUL/TMED10/PPIA/PRKCE/IER3IP1/ERP29/UQCC2/PPP3CA/FRMD4A/PPARD/TREM2/TCF7L2/EZR/RBP4/HIF1A/PRKN/SOX4/DPH3/VPS35/PFKL/SRI/CCL5/IL1B/PPID/NDUFAF2/MPC2/PIM3/JAGN1/JAK2/PER2/STX4/SERP1/ABCG1/PSMD9/RFX3/SFRP1/KLF7/NR1H2/WLS/HADH/F2R/PCK2/ARNTL/CD33/HMGN3/TGFB1/REST","Positive"
"GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION","GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION","GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION",6,0.621698378802105,1.11375826459209,0.341172536781097,0.706944155760184,0.615620004267758,2919,"tags=67%, list=30%, signal=46%","ATF4/BNIP2/CBL/BNIP3","Positive"
"GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE","GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE","GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE",23,0.511086694310577,1.08338110747968,0.34128017629971,0.706944155760184,0.615620004267758,609,"tags=17%, list=6%, signal=16%","CALM2/SLC8A1/CALM3/CALM1","Positive"
"GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS","GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS","GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS",24,0.509235402690847,1.08279284561246,0.341241241241241,0.706944155760184,0.615620004267758,1740,"tags=21%, list=18%, signal=17%","FKBP1A/PKP2/LY6E/TPM1/ENG","Positive"
"GOBP_INSULIN_SECRETION","GOBP_INSULIN_SECRETION","GOBP_INSULIN_SECRETION",82,0.461796387038891,1.04897102130593,0.341265873412659,0.706944155760184,0.615620004267758,3489,"tags=44%, list=36%, signal=28%","GLUL/PARK7/PRKCE/UQCC2/PPP3CA/PPARD/TCF7L2/RBP4/HIF1A/PRKN/SOX4/SELENOT/PFKL/SRI/CCL5/IL1B/NDUFAF2/MPC2/PIM3/JAGN1/JAK2/PER2/STX4/SERP1/PSMD9/RFX3/SFRP1/KLF7/GAL/HADH/PCK2/ARNTL/RAB11B/HMGN3/REST/CYB5R4","Positive"
